Format Version,1.22,Take Name,crazyflie_hlc19,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:13:25 -0500,Total Frames in Take,1191,Total Exported Frames,1191,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
231,1.925000,-0.036640,-0.134801,-0.004910,-0.990183,154.784622,44.971416,77.050873,0.079534,145.221481,45.078030,75.315926,0.835823,160.998520,44.841774,80.324646,0.912492,159.825851,45.436714,69.569794,0.728725,153.092606,44.529144,82.993118,0.727624,145.215912,45.097153,75.301353,160.965591,44.858566,80.276703,159.895584,45.482151,69.492188,153.061722,44.574589,83.101837,-134.855957,207.029648,160.373169,-135.047455,207.909424,163.923172,308.857239,205.904633,-133.428726,162.014023,284.859619,82.792061,138.098724,277.230103,92.938904,114.672768,277.601440,87.058212,51.142555,207.314087,49.110348,8.401201,205.697128,-119.206528,-79.183647,269.942444,44.634865,-95.759209,276.223450,82.632866,-105.803871,206.806778,-332.337646,-109.503746,276.583984,71.038818,-127.770363,275.884796,93.537285,-288.817535,206.340698,373.456512,-292.978424,205.595581,-3.756335,40.392040,205.140167,-122.217285,-166.985733,206.544678,224.367783,13.010859,205.445816,-255.718918,-149.129333,205.672806,49.621632,131.401901,206.752045,53.921753,-292.878174,204.892700,167.167709,89.285881,207.644745,16.371077,100.836517,208.156448,192.226364,311.460693,206.731674,17.234325,-96.904419,207.301910,111.920143,102.571869,204.812119,-320.307770,-13.808063,207.941559,292.540100,203.792694,206.215073,-136.925049,79.082832,206.582932,-47.951572,42.231171,207.570313,282.557983,-38.617939,207.530685,-62.796520,85.707825,208.610291,240.158173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.933333,-0.036105,-0.133734,-0.005952,-0.990341,154.766083,45.115753,76.981667,0.072829,145.206635,45.200661,75.225250,0.836830,160.972900,45.001884,80.269432,0.947167,159.823029,45.585972,69.511520,0.793121,153.061737,44.674500,82.920456,0.694590,145.184937,45.211266,75.170395,160.955505,45.016083,80.223923,159.861450,45.629040,69.455452,153.049072,44.723518,83.046188,-134.852982,207.029755,160.376740,-135.047836,207.911102,163.922974,308.863647,205.905884,-133.428741,162.020294,284.862244,82.798439,138.099075,277.228821,92.923882,114.673409,277.598083,87.067368,51.143639,207.315323,49.111794,8.402555,205.695633,-119.213524,-79.185608,269.941803,44.633080,-95.759476,276.222290,82.634293,-105.792030,206.805389,-332.322968,-109.498886,276.585266,71.049118,-127.768349,275.885315,93.543411,-288.818512,206.338470,373.454346,-292.985107,205.596680,-3.757968,40.394897,205.158142,-122.219238,-166.986420,206.544144,224.368805,13.009715,205.445984,-255.716324,-149.130768,205.673080,49.623470,131.401550,206.752304,53.923183,-292.318665,205.102875,166.751892,89.285622,207.643341,16.371506,100.834824,208.156708,192.221893,311.458191,206.734375,17.235184,-96.906975,207.300430,111.920425,102.572060,204.810074,-320.308380,-13.810306,207.942444,292.542603,203.795273,206.213638,-136.927582,79.080429,206.582047,-47.950195,42.230797,207.569748,282.557312,-38.614994,207.532166,-62.788509,85.708099,208.611130,240.156174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.941667,-0.036102,-0.133544,-0.006041,-0.990367,154.758224,45.269711,76.921997,0.087839,145.199463,45.353092,75.161865,0.811916,160.963791,45.156792,80.212181,0.932351,159.818024,45.740883,69.453835,0.723468,153.051620,44.828068,82.860115,0.653871,145.176224,45.371269,75.121559,160.946259,45.168888,80.166153,159.873993,45.788589,69.380646,153.039047,44.882153,83.003998,-134.850220,207.030945,160.380798,-135.032104,207.911087,163.954834,308.861877,205.913925,-133.425308,162.013794,284.858307,82.797363,138.104706,277.229645,92.934181,114.672935,277.599243,87.061546,51.143711,207.313248,49.112904,8.396511,205.553696,-119.153122,-79.192307,269.945038,44.633366,-95.762894,276.224182,82.625542,-105.791878,206.803818,-332.323914,-109.503082,276.586639,71.045212,-127.767525,275.886169,93.539902,-289.228546,206.399582,373.576843,-293.010010,205.595428,-3.755951,40.391518,205.140427,-122.215523,-166.986588,206.544495,224.367661,13.008678,205.446548,-255.716492,-149.130219,205.672333,49.623962,131.402725,206.751938,53.924328,-292.878571,204.893524,167.169983,89.286484,207.645340,16.372181,100.836823,208.157059,192.226852,311.477081,206.732300,17.226028,-96.905479,207.301147,111.918167,102.570816,204.812408,-320.310913,-13.809204,207.939117,292.542175,203.943710,206.317047,-137.301239,79.082016,206.581879,-47.952282,42.234291,207.569595,282.559479,-38.620766,207.529861,-62.800217,85.707985,208.610123,240.156845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,1.950000,-0.036184,-0.134793,-0.005075,-0.990200,154.749420,45.428986,76.894379,0.066208,145.186295,45.529816,75.158989,0.857123,160.963257,45.304947,80.168495,0.927281,159.790726,45.890106,69.413094,0.788353,153.057388,44.991066,82.836945,0.765162,145.185074,45.555027,75.155678,160.932495,45.320015,80.120018,159.842972,45.932579,69.354141,153.033981,45.037758,82.942245,-134.852127,207.031387,160.377640,-135.048813,207.912445,163.920303,308.860687,205.911926,-133.428223,162.011002,284.862061,82.798233,138.101059,277.230011,92.925644,114.672218,277.596130,87.070396,51.144688,207.314423,49.113277,8.330023,205.731750,-119.090698,-79.188095,269.943939,44.627308,-95.760345,276.221680,82.629433,-105.792679,206.806808,-332.315918,-109.501175,276.584717,71.042442,-127.767014,275.883392,93.546417,-288.818695,206.340866,373.456116,-293.001373,205.592865,-3.757155,40.394691,205.160812,-122.218300,-166.986832,206.544586,224.368210,13.009834,205.446274,-255.716232,-149.130692,205.674164,49.621017,131.400940,206.752594,53.919731,-292.875732,204.892639,167.166275,89.286301,207.644989,16.370667,100.840034,208.157059,192.232544,311.463562,206.730484,17.229176,-96.904503,207.301071,111.917664,102.571526,204.810959,-320.310791,-13.811869,207.941895,292.542694,203.926514,206.359131,-137.310089,79.081833,206.582291,-47.950180,42.230789,207.568909,282.558380,-38.618164,207.530472,-62.792351,85.708565,208.610489,240.157730,,,,-76.009354,205.590790,58.524662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.958333,-0.036280,-0.134292,-0.005307,-0.990263,154.737350,45.573952,76.835999,0.074649,145.175980,45.671429,75.090828,0.839646,160.947876,45.451553,80.116447,0.946153,159.786148,46.038975,69.360008,0.774733,153.039413,45.133858,82.776711,0.692983,145.159332,45.688145,75.046829,160.926376,45.467503,80.066528,159.836533,46.081112,69.299843,153.020905,45.175938,82.903076,-134.850998,207.031372,160.379837,-135.046478,207.912186,163.924591,308.858215,205.904266,-133.426315,162.022110,284.861908,82.796387,138.103989,277.229156,92.937042,114.673866,277.594055,87.086746,51.143776,207.312866,49.113472,8.402901,205.696518,-119.210228,-79.183304,269.944397,44.623722,-95.760788,276.222076,82.634476,-105.790947,206.802490,-332.330414,-109.497162,276.584869,71.048546,-127.764854,275.886383,93.542000,-288.819061,206.338623,373.456177,-293.008453,205.594925,-3.753722,40.389027,205.140823,-122.216774,-166.985703,206.545166,224.368286,13.009334,205.445618,-255.715317,-149.129074,205.671173,49.617840,131.397903,206.752487,53.911556,-292.871246,204.893753,167.161987,89.285713,207.644302,16.370403,100.837135,208.157486,192.228271,311.442200,206.731766,17.238235,-96.904930,207.300858,111.919380,102.573036,204.811218,-320.305725,-13.807167,207.943771,292.542908,203.789688,206.213806,-136.925476,79.082077,206.581955,-47.950085,42.231140,207.569672,282.557709,-38.611835,207.529663,-62.775875,85.709442,208.610275,240.161484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1.966667,-0.036000,-0.133539,-0.006061,-0.990371,154.732773,45.719154,76.773636,0.085427,145.174026,45.801552,75.013359,0.813240,160.938293,45.607296,80.063927,0.939155,159.792633,46.189198,69.305458,0.728747,153.026123,45.278564,82.711823,0.664587,145.151840,45.811218,74.967888,160.918030,45.617317,80.020546,159.849411,46.238197,69.232948,153.017227,45.336376,82.851219,-134.850739,207.028885,160.379791,-135.045624,207.911896,163.926987,308.856873,205.904007,-133.428116,162.020828,284.862427,82.794006,138.100693,277.230438,92.927361,114.670822,277.596405,87.061905,51.142830,207.314301,49.113316,8.393441,205.553024,-119.150604,-79.196762,269.945465,44.634892,-95.760345,276.219543,82.626747,-105.792145,206.802872,-332.323730,-109.496689,276.585876,71.049591,-127.771172,275.886902,93.538002,-288.820770,206.337860,373.456757,-292.996002,205.594391,-3.755742,40.395485,205.157654,-122.217476,-166.987396,206.544418,224.367050,13.009119,205.446762,-255.716415,-149.131485,205.672623,49.621063,131.400360,206.752365,53.921425,-292.874207,204.888916,167.166977,89.286407,207.645767,16.370014,100.835815,208.157013,192.223938,311.469849,206.732849,17.226887,-96.833511,207.236664,112.130829,102.570473,204.810760,-320.317413,-13.804104,207.942657,292.540802,203.788589,206.214386,-136.924744,79.081108,206.582001,-47.950718,42.231148,207.570145,282.558258,-38.614296,207.530716,-62.781166,85.709404,208.609802,240.159088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1.975000,-0.036540,-0.134474,-0.005065,-0.990230,154.722916,45.874588,76.733772,0.087519,145.160919,45.977974,74.992371,0.814892,160.934647,45.747383,80.011757,0.931846,159.769028,46.340267,69.256027,0.697831,153.027039,45.432732,82.674950,0.680242,145.132935,46.006008,74.977997,160.913544,45.762848,79.965378,159.841644,46.384659,69.179604,153.004761,45.476261,82.802101,-134.851318,207.031937,160.379745,-135.048294,207.911102,163.921936,308.859619,205.913498,-133.425644,162.022141,284.860901,82.794823,138.102386,277.231232,92.941193,114.671707,277.596863,87.074615,51.143532,207.315140,49.112175,8.403760,205.697845,-119.211708,-79.184090,269.942291,44.626488,-95.758728,276.224091,82.628746,-105.791939,206.804108,-332.319672,-109.500977,276.586212,71.044540,-127.768181,275.885590,93.536064,-288.818665,206.340378,373.454437,-293.023376,205.595093,-3.751755,40.391891,205.159302,-122.219131,-166.987152,206.544998,224.367981,13.009381,205.446198,-255.715637,-149.131424,205.673096,49.622608,131.368118,206.758072,53.887810,-292.317352,205.101563,166.747238,89.288872,207.646362,16.369377,100.837708,208.157089,192.226501,311.488159,206.733673,17.222595,-96.905052,207.300690,111.917999,102.572037,204.810379,-320.312653,-13.806036,207.944916,292.540161,203.945709,206.317993,-137.301346,79.083801,206.582825,-47.949715,42.231525,207.569626,282.559174,-38.616268,207.530762,-62.785934,85.710403,208.611603,240.162781,,,,-76.007927,205.590897,58.527111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,1.983333,-0.036630,-0.134354,-0.005408,-0.990241,154.719070,46.011482,76.682144,0.084287,145.157455,46.109165,74.938240,0.824189,160.930008,45.887402,79.961739,0.930280,159.766861,46.482456,69.205856,0.719394,153.021912,45.566914,82.622757,0.683271,145.139175,46.123619,74.906883,160.908142,45.903755,79.917091,159.833832,46.524273,69.130997,153.001328,45.605049,82.748695,-134.854477,207.029755,160.376923,-135.046890,207.912445,163.927368,308.867401,205.906342,-133.426178,162.019989,284.861603,82.798698,138.103241,277.228546,92.930077,114.673256,277.593719,87.076279,51.143318,207.313919,49.111511,8.397831,205.551941,-119.159004,-79.192459,269.945465,44.636524,-95.761993,276.223022,82.623581,-105.792931,206.806107,-332.319977,-109.494110,276.584229,71.045494,-127.765999,275.884308,93.540344,-288.821899,206.338745,373.457214,-292.993744,205.593658,-3.758097,40.395119,205.159134,-122.219742,-166.986526,206.544708,224.367981,13.009966,205.446045,-255.717880,-149.132660,205.672363,49.625301,131.400818,206.752823,53.922768,-292.873108,204.891708,167.168182,89.286682,207.646469,16.370716,100.836884,208.157349,192.227173,311.476715,206.733109,17.228127,-96.833160,207.235901,112.128380,102.572372,204.813309,-320.311218,-13.806552,207.941772,292.541901,203.942871,206.316116,-137.301758,79.079994,206.582733,-47.952019,42.229782,207.570953,282.557953,-38.619244,207.532364,-62.799740,85.708221,208.610458,240.156906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,1.991667,-0.035916,-0.133776,-0.006061,-0.990342,154.709778,46.145481,76.627602,0.071886,145.150192,46.227215,74.871841,0.852361,160.916870,46.034420,79.914963,0.942819,159.766083,46.614460,69.156937,0.787190,153.005966,45.705830,82.566666,0.698769,145.134216,46.239300,74.827454,160.902817,46.046955,79.872147,159.805008,46.655117,69.099243,152.990097,45.755428,82.692650,-134.855698,207.028381,160.373596,-135.048035,207.911591,163.921066,308.863464,205.905563,-133.428085,162.013199,284.861084,82.793915,138.111542,277.238983,93.022011,114.672722,277.597198,87.070847,51.146172,207.314041,49.115028,8.332062,205.731293,-119.091888,-79.182098,269.941864,44.622658,-95.760826,276.222931,82.628265,-105.803108,206.807877,-332.342377,-109.500031,276.586548,71.045975,-127.765823,275.887970,93.539253,-288.823944,206.341095,373.455109,-292.981873,205.596207,-3.755662,40.393169,205.160141,-122.217133,-166.985764,206.545135,224.366928,13.009346,205.445358,-255.716705,-149.129791,205.671402,49.623158,131.400055,206.753845,53.917027,-292.319580,205.101639,166.750244,89.286362,207.646133,16.371143,100.835121,208.158524,192.223770,311.480347,206.737167,17.229557,-96.906746,207.301193,111.920235,102.572632,204.812668,-320.311218,-13.807565,207.942703,292.542603,203.791000,206.215240,-136.927826,79.081856,206.582825,-47.949909,42.231846,207.569214,282.558167,-38.621773,207.530212,-62.810898,85.709885,208.610031,240.158936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2.000000,-0.035633,-0.133824,-0.005935,-0.990346,154.703354,46.282028,76.586250,0.074982,145.143600,46.364342,74.831413,0.842579,160.910767,46.171867,79.873055,0.941910,159.758987,46.745705,69.114799,0.774729,153.000061,45.846199,82.525757,0.690959,145.126587,46.382751,74.792221,160.896835,46.183887,79.832962,159.798035,46.785892,69.054695,152.990936,45.892208,82.659348,-134.849670,207.029724,160.380798,-135.045166,207.910828,163.929459,308.864288,205.907318,-133.427368,162.015244,284.859955,82.797394,138.098373,277.228973,92.927216,114.671684,277.596222,87.070892,51.144463,207.313568,49.114197,8.400685,205.695770,-119.205521,-79.185806,269.940125,44.625916,-95.757278,276.222717,82.632706,-105.793022,206.804733,-332.318604,-109.498787,276.586060,71.047302,-127.770302,275.885437,93.537529,-288.820221,206.339096,373.456726,-292.990601,205.594589,-3.758475,40.391998,205.159210,-122.220444,-166.985733,206.545715,224.368713,13.008714,205.444809,-255.715088,-149.130554,205.673035,49.625534,131.399048,206.754303,53.916412,-292.876160,204.895111,167.168182,89.284866,207.644623,16.371935,100.837692,208.156586,192.228500,311.461060,206.731171,17.233944,-96.832748,207.236130,112.131905,102.572060,204.811447,-320.313782,-13.813885,207.942490,292.541351,203.788086,206.213715,-136.924286,79.081100,206.582184,-47.951103,42.230961,207.569412,282.557953,-38.619637,207.531235,-62.794540,85.710030,208.611206,240.160965,,,,,,,,,,-114.912987,274.353516,113.226761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.008333,-0.036186,-0.134394,-0.004955,-0.990255,154.698715,46.433475,76.548538,0.083736,145.137009,46.536823,74.805519,0.830304,160.909912,46.307865,79.827606,0.929043,159.746094,46.893028,69.071259,0.706353,153.001831,45.996185,82.489761,0.696938,145.112946,46.565941,74.789063,160.892685,46.325909,79.787193,159.816055,46.936237,68.994629,152.978592,46.035885,82.606209,-134.850998,207.029175,160.380981,-135.047958,207.910706,163.923645,308.864288,205.907410,-133.429138,162.027359,284.866119,82.796516,138.101288,277.229706,92.926407,114.673424,277.596344,87.082146,51.144516,207.313995,49.113819,8.402420,205.698425,-119.213806,-79.183563,269.942871,44.621613,-95.759193,276.222931,82.625519,-105.792061,206.803467,-332.322174,-109.499268,276.585205,71.049690,-127.761147,275.886230,93.542747,-288.819214,206.336670,373.454376,-292.990479,205.595566,-3.756434,40.391453,205.142212,-122.215012,-166.986984,206.544525,224.366409,13.009130,205.446198,-255.716248,-149.131531,205.671860,49.625526,131.399231,206.752136,53.916073,-292.882721,204.892517,167.175385,89.287735,207.645294,16.367615,100.837257,208.155945,192.226501,311.445251,206.733078,17.238140,-96.905937,207.301804,111.917969,102.572182,204.811066,-320.314362,-13.809424,207.943695,292.542267,203.943848,206.317734,-137.301285,79.081604,206.583359,-47.950718,42.235451,207.569550,282.560669,-38.615608,207.530762,-62.782383,85.709442,208.610062,240.161423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2.016667,-0.036166,-0.134229,-0.005318,-0.990276,154.697617,46.564480,76.497055,0.082991,145.136459,46.661121,74.750626,0.834372,160.907730,46.443100,79.778343,0.924107,159.747345,47.028076,69.021614,0.715118,152.998932,46.125622,82.437645,0.696492,145.120193,46.672081,74.721786,160.888214,46.454674,79.738861,159.811829,47.071251,68.942017,152.977783,46.168549,82.555443,-134.855270,207.030838,160.374786,-135.033340,207.911865,163.948349,308.863190,205.912735,-133.428162,162.010986,284.857117,82.797951,138.101364,277.230072,92.918541,114.671944,277.599823,87.066055,51.143539,207.314209,49.114029,8.399664,205.695694,-119.204880,-79.190887,269.946136,44.630478,-95.760056,276.223450,82.624527,-105.792824,206.806396,-332.317810,-109.501839,276.584717,71.044159,-127.771286,275.884583,93.540154,-288.822357,206.337280,373.454041,-292.997467,205.595398,-3.755644,40.390881,205.139877,-122.215446,-166.985962,206.544617,224.368118,13.008642,205.445190,-255.715973,-149.129929,205.674026,49.623558,131.399765,206.753632,53.920883,-292.877502,204.893356,167.169693,89.286629,207.644623,16.372078,100.838211,208.157928,192.227417,311.456482,206.732513,17.231178,-96.832291,207.235596,112.131485,102.573631,204.811264,-320.308838,-13.810123,207.942673,292.542908,203.926468,206.359741,-137.309464,79.081291,206.582901,-47.951069,42.231483,207.569809,282.558167,-38.621922,207.530289,-62.808464,85.709671,208.610352,240.159790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2.025000,-0.035689,-0.134030,-0.006214,-0.990315,154.689438,46.691071,76.449249,0.069235,145.128952,46.768414,74.698227,0.863600,160.898209,46.583740,79.733566,0.938940,159.741837,47.158932,68.975876,0.800042,152.988754,46.253201,82.389351,0.705071,145.116180,46.776909,74.655281,160.888046,46.592316,79.692993,159.772537,47.201393,68.920380,152.973312,46.305023,82.514915,-134.851669,207.030838,160.378845,-135.046967,207.910950,163.925644,308.852448,205.914337,-133.424896,162.010284,284.861420,82.798744,138.101547,277.229645,92.915581,114.673279,277.597382,87.083794,51.143761,207.312958,49.113476,8.330667,205.731415,-119.088814,-79.185280,269.941589,44.624554,-95.758553,276.223206,82.631859,-105.792641,206.805557,-332.317474,-109.501266,276.585297,71.046738,-127.764938,275.882050,93.541977,-288.824585,206.337601,373.457275,-292.991669,205.597336,-3.752786,40.392216,205.158951,-122.218964,-166.987015,206.545212,224.368103,13.008106,205.445358,-255.716278,-149.132751,205.671982,49.622402,131.398438,206.752014,53.915478,-292.868866,204.895065,167.164490,89.288460,207.644135,16.368458,100.838539,208.156540,192.230392,311.455933,206.733536,17.238712,-96.905556,207.300903,111.919548,102.573074,204.812317,-320.309509,-13.808046,207.942612,292.541870,203.943588,206.316849,-137.301224,79.081635,206.581909,-47.950108,42.229420,207.569122,282.558960,-38.616245,207.529739,-62.790131,85.708008,208.612091,240.153534,,,,-76.006927,205.590363,58.524883,,,,-114.913940,274.355316,113.228203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2.033333,-0.035705,-0.135150,-0.005381,-0.990167,154.688629,46.832893,76.420799,0.067320,145.124237,46.924953,74.691910,0.871489,160.904816,46.716415,79.690735,0.914299,159.724426,47.291359,68.935646,0.792027,153.001038,46.398842,82.364899,0.748989,145.130508,46.950603,74.685356,160.882813,46.730156,79.640648,159.772491,47.331200,68.875565,152.971252,46.442680,82.475327,-134.853104,207.029083,160.377121,-135.034302,207.911972,163.948730,308.861816,205.912613,-133.428558,162.029129,284.859406,82.797462,138.102936,277.230377,92.919014,114.673317,277.596222,87.075516,51.141964,207.310730,49.110973,8.403290,205.694870,-119.211998,-79.192505,269.944489,44.632256,-95.760223,276.221283,82.626060,-105.791565,206.803802,-332.325592,-109.494591,276.584045,71.051216,-127.767410,275.885010,93.540176,-289.204407,206.396011,373.565674,-293.001892,205.594635,-3.757015,40.390701,205.140503,-122.216812,-166.986099,206.544952,224.368759,13.009871,205.444839,-255.716568,-149.131363,205.672867,49.624729,131.399567,206.751465,53.917038,-292.314331,205.100037,166.751328,89.287529,207.645538,16.369640,100.836540,208.156967,192.226181,311.477844,206.730103,17.223644,-96.905304,207.301682,111.922363,102.572678,204.811737,-320.309479,-13.814436,207.943863,292.542877,203.925400,206.359741,-137.310226,79.083092,206.581848,-47.950699,42.232357,207.569305,282.558441,-38.618996,207.532028,-62.801147,85.708084,208.610443,240.157898,,,,-76.006859,205.591995,58.524311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
